    -2938.825  -2950.815  -2953.851  -2934.328  -2925.941  -2926.359  
    -2934.396  -2942.88  -2951.329  -2962.192  -2977.861  -2997.071  
    -3019.527  -3052.386  -3079.988  -3068.736  -3041.863  -3027.586  
    -3023.527  -3030.03  -3049.801  -3074.659  -3082.022  -3073.05  
    -3050.809  -3025.713  -3011.827  -3019.945  -3014.431  -2970.688  
    -2957.77  -2942.338  -2899.202  -2866.7  -2868.29  -2928.007  -2986.798  
    -2984.374  -2942.031  -2908.789  -2917.393  -3026.713  -3064.514  
    -3073.883  -3065.637  -3057.192  -3065.367  -3058.762  -3042.455  
    -2982.205  -2892.847  -2907.143  -2915.561  -2854.157  -2789.042  
    -2766.834  -2793.216  -2821.169  -2914.452  -2873.365  -2787.385  
    -2737.856  -2723.916  -2702.062  -2632.522  -2512.553  -2445.043  
    -2439.272  -2458.622  -2503.365  -2441.857  -2396.758  -2380.903  
    -2333.667  -2365.699  -2371.619  -2327.837  -2310.998  -2302.011  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300 
  -3406.639  -3405.806  -3404.892  -3407.376  -3419.272  -3441.18  -3452.639  
    -3446.828  -3444.102  -3451.984  -3459.964  -3467.72  -3474.19  
    -3476.029  -3479.108  -3473.912  -3462.638  -3449.359  -3434.851  
    -3436.569  -3448.811  -3447.142  -3439.631  -3432.843  -3429.11  
    -3425.491  -3421.329  -3418.635  -3421.882  -3419.813  -3413.566  
    -3408.228  -3402.516  -3393.719  -3380.427  -3362.583  -3339.62  
    -3318.374  -3315.301  -3318.796  -3310.909  -3313.041  -3316.707  
    -3303.714  -3279.175  -3252.79  -3244.035  -3233.046  -3214.183  
    -3191.275  -3181.399  -3182.314  -3143.545  -3094.799  -3073.885  
    -3082.007  -3059.516  -3001.84  -2935.286  -2896.178  -2871.09  
    -2855.122  -2843.509  -2832.049  -2817.702  -2781.153  -2658.47  
    -2502.257  -2406.241  -2339.789  -2279.56  -2254.786  -2255.324  
    -2243.555  -2238.326  -2222.119  -2199.938  -2166.976  -2109.469  
    -2062.394  -2050.732  -2020.628  -2004.507  -1980.965  -1939.402  
    -1896.097  -1781.864  -1639.71  -1558.851  -1481.952  -1408.904  
    -1291.013  -1335.19  -1343.79  -1379.525  -1335.767  -1129.034  -789.794  
    -580.0795  -522.5656  -481.1544  -437.441  -391.9437  -394.0345  
    -365.9503  -361.982  -433.3164  -574.1077  -807.7478  -837.0721  
    -844.9657  -962.1028  -1116.964  -1181.305  -1100.079  -1152.629  
    -1410.951  -1627.566  -1748.126  -1798.525  -1814.748  -1823.896  
    -1828.197  -1851.289  -1910.285  -1982.04  -2015.999  -2045.423  
    -2099.693  -2156.295  -2182.942  -2216.467  -2228.821  -2283.562  
    -2356.651  -2386.464  -2418.644  -2449.922  -2486.494  -2531.82  
    -2538.233  -2544.468  -2562.349  -2593.648  -2627.254  -2655.358  -2706  
    -2733.482  -2799.566  -2871.056  -2872.816  -2858.7  -2862.373  
    -2858.936  -2840.546  -2842.514  -2849.207  -2854.128  -2869.846  
    -2880.354  -2888.529  -2903.131  -2922.321  -2934.776  -2937.747  
    -2937.479  -2941.18  -2955.663  -2960.683  -2971.736  -2987.903  
    -3006.618  -3040.049  -3062.713  -3053.129  -3034.947  -3028.373  
    -3028.327  -3035.426  -3053.797  -3075.719  -3076.994  -3067.138  
    -3049.456  -3012.876  -2993.855  -3004.198  -3003.675  -2949.339  
    -2927.342  -2912.71  -2851.898  -2834.749  -2862.581  -2887.571  
    -2965.585  -2961.222  -2922.195  -2909.408  -2889.095  -2951.534  
    -3011.77  -3000.247  -2825.988  -2826.037  -2955.041  -2970.917  
    -3019.626  -2998.581  -2896.895  -2810.552  -2738.407  -2673.818  
    -2623.766  -2497.37  -2513.033  -2636.061  -2824.451  -2777.818  
    -2743.563  -2547.067  -2556.831  -2659.016  -2643.126  -2552.693  
    -2424.928  -2361.873  -2383.263  -2468.532  -2417.349  -2336.889  
    -2310.856  -2310.12  -2354.077  -2387.27  -2385.187  -2348.444  
    -2303.319  -2298.672  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300 
  -3403.829  -3403.1  -3402.246  -3407.852  -3431.425  -3457.474  -3457.149  
    -3457.199  -3438.318  -3428.795  -3431.681  -3436.635  -3442.662  
    -3451.294  -3462.124  -3470.78  -3478.64  -3471.665  -3439.215  
    -3432.425  -3455.997  -3449.912  -3432.888  -3424.38  -3421.385  
    -3419.322  -3416.667  -3413.326  -3410.281  -3408.961  -3406.701  
    -3403.389  -3395.239  -3383.508  -3368.972  -3350.299  -3326.41  
    -3308.712  -3318.918  -3308.806  -3291.132  -3294.119  -3308.596  
    -3300.455  -3275.546  -3246.737  -3237.01  -3224.7  -3207.35  -3191.149  
    -3184.492  -3175.334  -3130.849  -3089.491  -3062.122  -3054.789  
    -3016.033  -2975.416  -2920.371  -2898.481  -2904.073  -2885.928  
    -2865.154  -2850.751  -2826.201  -2772.859  -2637.637  -2449.466  
    -2338.603  -2252.269  -2206.947  -2197.201  -2202.069  -2193.08  
    -2192.377  -2173.79  -2150.16  -2102.653  -2059.014  -2016.239  
    -2006.815  -1985.228  -1938.509  -1842.962  -1743.552  -1635.613  
    -1495.187  -1402.433  -1170.338  -1067.395  -1094.569  -1063.731  
    -1000.239  -831.611  -790.5875  -982.9417  -1152.063  -913.8929  
    -540.2097  -369.3963  -303.6727  -295.0373  -283.8372  -279.332  
    -261.7704  -266.0012  -296.4422  -411.0771  -589.9636  -528.8412  
    -525.0705  -707.3016  -846.9332  -805.8948  -776.6171  -1011.049  
    -1285.724  -1559.77  -1689.799  -1716.254  -1723.766  -1734.117  
    -1767.81  -1804.1  -1850.408  -1905.849  -1965.194  -2007.395  -2048.109  
    -2096.895  -2129.186  -2181.01  -2209.71  -2277.726  -2339.054  
    -2374.943  -2397.753  -2431.389  -2473.756  -2511.792  -2528.831  
    -2543.578  -2577.05  -2631.322  -2656.304  -2679.74  -2751.294  
    -2780.847  -2814.739  -2859.75  -2889.742  -2833.479  -2851.896  
    -2890.725  -2875.619  -2882.799  -2889.312  -2880.209  -2878.388  
    -2892.121  -2895.652  -2899.084  -2916.075  -2935.94  -2954.835  
    -2955.258  -2967.829  -2987.206  -2971.888  -2975.899  -2991.042  
    -3010.246  -3043.324  -3065.155  -3059.682  -3049.509  -3051.388  
    -3059.823  -3068.132  -3077.458  -3083.206  -3079.458  -3068.541  
    -3053.128  -3019.905  -2976.35  -2969.979  -2981.437  -2907.048  
    -2888.32  -2927.863  -2893.598  -2838.326  -2874.807  -2920.385  
    -2952.324  -2929.65  -2866.065  -2809.268  -2770.925  -2825.924  
    -2856.442  -2914.516  -2755.387  -2600.945  -2769.794  -2867.754  
    -2898.917  -2925.527  -2897.431  -2790.087  -2698.948  -2635.688  
    -2611.204  -2485.889  -2434.956  -2509.913  -2686.462  -2705.496  
    -2590.192  -2584.121  -2661.098  -2661.668  -2648.565  -2553.227  
    -2381.16  -2275.7  -2245.729  -2367.271  -2346.216  -2304.04  -2265.614  
    -2280.325  -2297.998  -2336.844  -2385.782  -2329.103  -2269.961  
    -2276.122  -2295.927  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300 
  -3403.678  -3403.243  -3403.406  -3413.221  -3438.472  -3453.288  
    -3453.743  -3453.303  -3436.33  -3423.537  -3420.574  -3420.367  
    -3421.811  -3427.551  -3435.805  -3445.01  -3454.28  -3452.449  -3431.01  
    -3424.069  -3433.268  -3433.013  -3425.079  -3419.931  -3417.134  
    -3414.978  -3412.773  -3409.676  -3404.335  -3398.471  -3397.076  
    -3395.448  -3384.251  -3372.399  -3360.403  -3345.335  -3327.283  
    -3317.956  -3329.63  -3309.398  -3280.42  -3273.955  -3289.361  
    -3290.984  -3272.3  -3247.722  -3241.277  -3224.324  -3201.664  
    -3179.459  -3172.818  -3175.2  -3138.283  -3084.167  -3040.781  
    -3019.894  -2999.571  -2978.347  -2934.168  -2924.911  -2948.897  
    -2915.565  -2873.806  -2839.261  -2807.426  -2726.523  -2586.05  
    -2409.968  -2275.165  -2199.833  -2156.563  -2151.831  -2157.248  
    -2132.713  -2104.962  -2077.205  -2058.827  -2030.594  -2013.258  
    -1965.624  -1887.905  -1822.209  -1690.577  -1541.078  -1386.149  
    -1202.998  -1065.9  -963.2796  -729.7615  -553.3257  -592.6849  
    -580.0076  -480.8877  -404.336  -424.5668  -577.4001  -840.6859  
    -882.7974  -549.7491  -286.4787  -218.9886  -225.7411  -227.228  
    -221.3089  -216.5934  -222.258  -230.0426  -276.7699  -348.7812  
    -322.6409  -343.3027  -475.099  -596.0897  -506.8383  -600.1326  
    -800.6907  -975.0368  -1394.612  -1547.515  -1567.866  -1635.943  
    -1686.356  -1724.706  -1773.017  -1816.192  -1860.549  -1913.783  
    -1967.066  -2008.313  -2046.371  -2085.711  -2148.622  -2186.696  
    -2243.458  -2292.856  -2340.458  -2384.499  -2415.586  -2449.037  
    -2474.6  -2486.118  -2501.911  -2543.018  -2621.622  -2679.136  
    -2713.299  -2758.738  -2775.078  -2777.029  -2788.375  -2835.637  
    -2847.246  -2897.591  -2940.685  -2950.078  -2962.86  -2955.666  
    -2922.286  -2898.509  -2924.769  -2916.573  -2891.939  -2891.263  
    -2902.541  -2916.891  -2940.498  -2996.84  -2983.407  -2964.615  
    -2973.197  -2989.317  -3009.206  -3039.125  -3063.632  -3070.89  
    -3067.193  -3076.555  -3076.41  -3069.416  -3066.09  -3063.163  -3068.07  
    -3060.717  -3033.566  -2985.275  -2983.25  -2969.505  -2947.818  
    -2895.247  -2918.427  -2934.393  -2919.515  -2837.677  -2860.588  
    -2913.109  -2932.245  -2876.118  -2777.304  -2716.889  -2689.923  
    -2798.398  -2913.782  -2924.006  -2882.325  -2879.136  -2891.073  
    -2902.458  -2821.771  -2858.318  -2887.401  -2804.814  -2667.742  
    -2551.373  -2550.739  -2502.055  -2509.658  -2451.964  -2498.798  
    -2714.496  -2605.338  -2652.581  -2696.634  -2718.933  -2610.133  
    -2428.314  -2286.784  -2284.497  -2299.321  -2352.856  -2348.746  
    -2332.673  -2284.63  -2250.978  -2178.668  -2217.16  -2335.049  -2297.22  
    -2217.769  -2200.818  -2251.022  -2292.498  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300 
  -3409.583  -3411.081  -3411.907  -3423.349  -3442.458  -3443.425  
    -3437.087  -3432.791  -3425.493  -3419.783  -3416.946  -3415.576  
    -3415.765  -3418.619  -3422.239  -3425.383  -3428.656  -3429.75  
    -3424.967  -3422.353  -3420.711  -3416.137  -3414.94  -3415.37  
    -3413.822  -3411.595  -3409.169  -3405.636  -3400.18  -3394.259  
    -3390.268  -3385.992  -3376.3  -3365.737  -3356.01  -3345.062  -3334.006  
    -3330.979  -3333.848  -3309.998  -3280.221  -3269.938  -3279.869  
    -3277.103  -3265.477  -3247.611  -3240.498  -3216.691  -3189.692  
    -3167.326  -3168.58  -3163.573  -3127.448  -3077.878  -3037.654  
    -3016.836  -2999.128  -2983.974  -2963.036  -2958.702  -2969.441  
    -2927.637  -2874.333  -2824.276  -2777.72  -2657.029  -2499.909  
    -2346.638  -2222.182  -2157.99  -2083.054  -2057.522  -2042.207  
    -2024.245  -2016.824  -1998.42  -1979.925  -1941.304  -1889.325  
    -1781.427  -1575.845  -1385.592  -1160.402  -999.5736  -823.4362  
    -683.8369  -555.4137  -497.3376  -413.9633  -310.144  -291.9134  
    -283.455  -246.6916  -219.9933  -224.9725  -269.6303  -427.2904  
    -540.2119  -410.6496  -214.7818  -180.074  -195.6507  -196.5618  
    -193.3797  -191.2571  -192.4173  -197.7858  -208.802  -218.0582  
    -219.7411  -254.9002  -303.8683  -371.9427  -372.9701  -523.9653  
    -658.5052  -800.3464  -1128.083  -1226.336  -1250.393  -1445.526  
    -1617.624  -1697.479  -1755.441  -1799.437  -1832.139  -1874.244  
    -1918.816  -1968.309  -2025.176  -2058.211  -2103.74  -2127.231  
    -2181.899  -2218.88  -2270.218  -2330.329  -2364.881  -2398.25  
    -2421.402  -2430.98  -2453.269  -2518.098  -2620.094  -2684.283  
    -2714.664  -2723.716  -2720.438  -2716.537  -2722.805  -2757.088  
    -2802.708  -2865.818  -2878.462  -2899.108  -2936.528  -2928.363  
    -2896.365  -2865.055  -2888.522  -2890.654  -2865.948  -2865.048  
    -2875.611  -2891.476  -2919.859  -2965.775  -2961.458  -2949.897  
    -2960.852  -2977.658  -2999.75  -3028.919  -3053.533  -3058.163  
    -3051.963  -3059.764  -3036.82  -3032.435  -3037.812  -3041.701  
    -3051.347  -3047.026  -3037.338  -2998.994  -2965.895  -2950.598  
    -2941.822  -2883.218  -2913.802  -2923.639  -2931.453  -2835.754  
    -2848.134  -2919.322  -2917.418  -2797.408  -2712.232  -2683.959  
    -2687.098  -2789.142  -2923.157  -2914.935  -2873.98  -2934.816  
    -2927.314  -2975.058  -2897.834  -2861.069  -2783.47  -2783.237  
    -2666.901  -2548.289  -2522.87  -2568.272  -2588.04  -2489.296  -2506.99  
    -2708.437  -2759.708  -2615.355  -2645.031  -2727.99  -2635.539  
    -2435.617  -2280.443  -2287.267  -2256.203  -2323.197  -2358.027  
    -2343.313  -2268.949  -2255.702  -2222.273  -2229.248  -2277.287  
    -2248.032  -2155.228  -2163.291  -2124.028  -2210.094  -2248.995  
    -2289.926  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  
    -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300  -2300 
  -3427.701  -3432.776  -3428.573  -3430.227  -3444.318  -3441.021  
    -3428.429  -3419.603  -3416.389  -3416.151  -3415.605  -3414.837  
    -3414.327  -3416.22  -3418.575  -3419.83  -3420.661  -3420.981  
    -3422.599  -3422.86  -3419.303  -3414.178  -3411.488  -3411.586  
    -3410.193  -3408.285  -3406.229  -3402.822  -3398.624  -3395.697  
    -3389.235  -3376.374  -3375.289  -3367.088  -3355.601  -3345.397  
    -3336.427  -3329.664  -3323.299  -3307.75  -3287.616  -3277.36  
    -3281.492  -3273.456  -3257.623  -3243.97  -3233.634  -3210.075  
    -3182.521  -3161.381  -3163.704  -3165.846  -3130.099  -3091.693  
    -3055.037  -3042.057  -3020.686  -3002.529  -2991.089  -2973.347  
    -2959.703  -2901.597  -2844.456  -2794.036  -2748.069  -2606.879  
    -2443.399  -2290.483  -2194.46  -2117.84  -2033.554  -2002.703  
    -1999.448  -2000.473  -1966.799  -1873.124  -1787.125  -1653.984  
    -1499.222  -1315.784  -1029.977  -785.9337  -610.2736  -522.9667  
    -428.0062  -343.4592  -284.2915  -254.0698  -229.7993  -199.5794  
    -198.6068  -197.9632  -191.9198  -176.7207  -165.2533  -169.4211  
    -229.4549  -313.1768  -291.6873  -191.8362  -173.9073  -180.4425  
    -179.0313  -176.2269  -173.848  -172.6969  -176.2856  -178.3245  
    -175.6395  -180.0399  -193.3866  -200.3262  -230.174  -289.8544  
    -377.0803  -440.0447  -573.7084  -758.3588  -849.7823  -867.9475  
    -1070.637  -1460.49  -1663.922  -1751.454  -1790.987  -1810.487  
    -1844.329  -1882.796  -1920.007  -1982.012  -2020.529  -2056.314  
    -2079.054  -2131.64  -2184.091  -2225.38  -2251.486  -2292.969  
    -2337.942  -2370.545  -2393.675  -2431.04  -2507.999  -2608.565  
    -2665.685  -2667.928  -2674.855  -2666.834  -2668.787  -2679.93  
    -2697.471  -2716.816  -2737.53  -2748.421  -2766.213  -2786.25  
    -2795.191  -2802.648  -2807.128  -2825.251  -2846.586  -2865.368  
    -2869.791  -2871.766  -2881.788  -2898.752  -2921.811  -2937.158  
    -2946.076  -2957.111  -2967.393  -2987.439  -3017.077  -3039.703  
    -3040.276  -3031.295  -3024.398  -3015.25  -3020.431  -3025.438  
    -3030.177  -3038.894  -3037.953  -3035.35  -3031.947  -3029.675  
    -3007.977  -2960.736  -2903.263  -2895.575  -2936.146  -2918.679  
    -2826.121  -2850.646  -2924.133  -2921.577  -2762.918  -2670.457  
    -2667.123  -2697.466  -2772.615  -2874.827  -2873.456  -2823.771  
    -2900.863  -3004.22  -3068.515  -3036.389  -2922.676  -2717.756  
    -2751.123  -2683.082  -2618.377  -2532.963  -2523.732  -2577.756  
    -2536.812  -2526.179  -2606.951  -2778.191  -2718.011  -2543.926  
